20110406
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,305.50,306.55,305.50,306.51,3.54,0.012,306.10,"4,392","1,344,395,460.00",　,　
Au9999&nbsp;,306.50,306.55,304.00,306.47,3.43,0.011,306.12,"3,693.40","1,130,646,986.00",　,　
Au100g,304.80,306.55,304.80,306.48,3.38,0.011,305.91,152.8,"46,744,246.00",　,　
Au(T+D),305.51,306.55,305.51,306.50,4.01,0.013,306.05,"16,136","4,938,541,540.00","105,518","7,522&nbsp;"
Pt9995&nbsp;,392.00,393.00,392.00,393.00,5.00,0.013,392.59,226,"88,726,000.00",　,　
Ag(T+D),8262.00,8328.00,8244.00,8317.00,345.00,0.043,8282.00,"733,726","6,077,240,960.00","2,315,924","1,140&nbsp;"
