20120406
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,331.60,334.20,331.60,334.19,2.75,0.0083,332.63,"1,556","517,577,540.00",　,　
Au9999&nbsp;,332.60,334.50,331.50,334.28,2.5,0.0075,332.62,"6,852.40","2,279,290,766.00",　,　
Au100g,332.60,334.77,332.20,334.76,2.55,0.0077,333.22,122.2,"40,719,762.00",　,　
Au(T+D),331.50,334.25,331.00,334.13,3.04,0.0092,332.19,"14,350","4,766,962,120.00","134,918","7,200&nbsp;"
Pt9995&nbsp;,338.00,344.50,338.00,344.50,6.29,0.0186,341.66,354,"120,949,000.00",　,　
Ag(T+D),6550,6612,6550,6598,36,0.0055,6589,"370,154","2,438,989,772.00","2,252,724","7,200&nbsp;"
