20120521
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,325.00,326.60,325.00,326.55,4.56,0.0142,326.03,"2,678","873,118,620.00",　,　
Au9999&nbsp;,326.50,326.60,325.50,326.49,3.72,0.0115,326.03,"4,503.20","1,470,840,642.00",　,　
Au100g,325.70,326.60,325.70,326.51,4.12,0.0128,326.19,48,"15,657,490.00",　,　
Au(T+D),325.06,326.37,325.06,326.15,5.36,0.0167,325.89,"16,374","5,336,129,600.00","161,332","8,928&nbsp;"
Pt9995&nbsp;,313.00,313.00,312.75,312.88,3.15,0.0102,312.97,136,"42,564,000.00",　,　
Ag(T+D),6020.00,6030.00,5980.00,5997.00,110.00,0.0187,5999.00,"564,898","3,389,001,748.00","2,877,034","5,550&nbsp;"
