20130515
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,290.00,290.00,285.00,285.00,-6.67,-0.0229,288.03,"2,060","593,356,660.00",　,　
Au9999&nbsp;,290.00,292.00,285.60,285.60,-6.24,-0.0214,288.14,"17,277.20","4,998,509,486.00",　,　
Au100g&nbsp;,292.00,293.00,288.05,288.19,-4.73,-0.0161,291.13,93,"27,075,186.00",　,　
Au50g&nbsp;,291.50,291.50,291.50,291.50,-3.08,-0.0105,291.50,0.1,"29,150.00",　,　
Au(T+D)&nbsp;,284.80,287.20,282.80,283.15,-4.24,-0.0148,284.93,"41,744","11,894,247,160.00","249,672",　
Pt9995&nbsp;,309.00,311.50,309.00,310.14,-0.89,-0.0029,310.78,294,"91,371,000.00",　,　
Ag99.99&nbsp;,4675,4675,4665,4668,-78,-0.0164,4668,"2,580","12,044,700.00",172,　
Ag(T+D)&nbsp;,4665,4733,4611,4628,-121,-0.0255,4673,"2,932,320","13,705,636,030.00","3,130,344","12,750&nbsp;"
