20110408
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,306.90,309.10,306.90,309.04,2.54,0.0083,308.27,"2,948","908,800,420.00",　,　
Au9999&nbsp;,308.00,309.20,306.60,309.20,2.66,0.0087,308.58,"3,323","1,025,414,288.00",　,　
Au100g,307.00,308.90,306.80,308.88,2.39,0.0078,308.13,100.8,"31,059,550.00",　,　
Au(T+D),306.90,308.84,306.70,308.82,2.32,0.0076,307.95,"17,156","5,283,228,080.00","112,316","11,784&nbsp;"
Pt9995&nbsp;,389.50,393.00,389.50,393.00,3.74,0.0096,390.94,754,"294,773,000.00",　,　
Ag(T+D),8347,8568,8347,8567,210,0.0251,8460,"1,227,054","10,381,358,562.00","2,305,396","3,300&nbsp;"
