20130621
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,260.30,263.30,253.50,260.88,-5.21,-0.0196,259.41,"1,896","491,845,120.00",　,　
Au9999&nbsp;,266.48,266.48,254.58,262.47,-4.01,-0.015,259.80,"21,725","5,644,285,960.00",　,　
Au100g&nbsp;,266.00,266.00,256.00,263.97,-3.03,-0.0113,260.83,392.4,"102,353,090.00",　,　
Au(T+D)&nbsp;,259.00,262.54,254.50,261.77,-7.77,-0.0288,259.34,"77,208","20,023,812,640.00","200,550","16,550&nbsp;"
Pt9995&nbsp;,288.50,288.50,279.00,286.00,-7.32,-0.025,284.49,948,"269,700,000.00",　,　
Ag(T+D)&nbsp;,4023,4042,3889,3987,-285,-0.0667,3980,"5,200,778","20,701,639,708.00","3,245,776","6,090&nbsp;"
