20140613
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,253.40,254.30,253.00,254.21,2.07,0.0082,253.68,"5,882","1,492,163,260.00",　,　
Au9999&nbsp;,253.47,254.50,252.85,254.35,2.35,0.0093,253.99,"13,415.04","3,406,633,632.80",　,　
Au100g,253.49,255.00,253.00,254.55,1.90,0.0075,254.07,46.4,"11,789,230.00",　,　
Au(T+D),252.81,254.48,252.75,254.06,1.56,0.0062,253.75,"37,938","9,627,104,520.00","143,364","18,362"
mAu(T+D),252.88,254.40,252.50,254.12,1.55,0.0061,253.68,"2,631.60","667,607,266.00","90,308","9,600"
Pt9995&nbsp;,302.50,305.50,302.50,305.00,-4.72,-0.0152,304.54,318,"96,844,000.00",　,　
Ag99.99&nbsp;,4120,4120,4120,4120,7,0.0017,4120,450,"1,854,000.00",30,　
Ag(T+D),4066,4116,4062,4107,43,0.0106,4090,"1,720,310","7,037,444,200.00","5,107,268","10,020"
