20121228
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,334.55,334.60,332.40,332.62,-0.39,-0.0012,333.80,"3,688","1,231,062,480.00",　,　
Au9999&nbsp;,333.90,334.70,332.50,332.84,-0.24,-0.0007,334.03,"8,249.60","2,761,525,786.00",　,　
Pt9995&nbsp;,323.00,323.00,322.00,322.00,-1.5,-0.0046,322.69,286,"92,291,500.00",　,　
Au100g,333.00,335.00,332.10,333.64,0.08,0.0002,334.21,70.8,"23,662,702.00",　,　
Au(T+D),332.20,334.70,332.11,332.83,-0.43,-0.0013,333.51,"21,724","7,245,388,320.00","150,336","16,644&nbsp;"
Ag(T+D),6187,6292,6172,6267,37,0.0059,6246,"1,017,760","6,357,776,468.00","3,340,934",300&nbsp;
