20130418
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,275.00,276.00,267.00,275.12,-1.44,-0.0052,272.59,"9,062","2,470,234,020.00",　,　
Au9999&nbsp;,277.00,277.50,267.00,275.91,-0.59,-0.0021,273.72,"20,814.60","5,697,438,618.00",　,　
Au100g&nbsp;,279.50,280.00,272.00,277.85,-1.65,-0.0059,277.99,289.4,"80,451,754.00",　,　
Au50g,278.00,278.00,278.00,278.00,-11,-0.0381,278.00,0.2,"55,600.00",　,　
Au(T+D),275.20,277.45,265.88,275.10,0.31,0.0011,272.63,"54,292","14,802,045,220.00","189,430","7,952&nbsp;"
Pt9995&nbsp;,302.00,302.00,295.50,296.50,-5.55,-0.0184,296.86,472,"140,121,000.00",　,　
Ag99.99&nbsp;,4680,4690,4680,4689,-106,-0.0221,4689,"3,300","15,474,000.00",220,　
Ag(T+D)&nbsp;,4776,4838,4577,4721,-101,-0.0209,4717,"3,836,288","18,098,014,256.00","2,987,606",　
