20131226
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,239.00,239.05,238.40,239.02,0.1,0.0004,238.86,"7,642","1,825,430,660.00",　,　
Au9999&nbsp;,239.38,252.00,238.50,239.29,0.3,0.0013,239.21,"9,437.40","2,257,366,704.00",　,　
Au100g&nbsp;,239.00,239.99,239.00,239.47,-0.01,0,239.39,36,"8,618,186.00",　,　
Au(T+D)&nbsp;,238.78,239.00,238.30,238.75,0.36,0.0015,238.74,"12,252","2,925,132,020.00","178,672","6,318"
Pt9995&nbsp;,276.50,277.50,276.50,276.82,-0.18,-0.0006,276.90,276,"76,425,500.00",　,　
Ag99.99&nbsp;,4000,4000,4000,4000,15,0.0038,4000,"1,200","4,800,000.00",80,　
Ag(T+D)&nbsp;,3993,4000,3979,3994,5,0.0013,3992,"395,100","1,577,246,800.00","4,302,312",90
