20120720
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,325.25,326.00,324.95,325.98,0.84,0.0026,325.22,"2,166","704,437,320.00",　,　
Au9999&nbsp;,325.68,326.17,324.70,325.84,0.59,0.0018,325.34,"3,579.60","1,164,593,692.00",　,　
Au100g,326.29,326.50,325.30,325.77,0.28,0.0009,325.65,42.6,"13,872,780.00",　,　
Au(T+D),325.80,326.15,324.20,325.78,1.4,0.0043,325.29,"14,670","4,772,140,240.00","137,342","10,770&nbsp;"
Pt9995&nbsp;,304.60,305.00,304.60,304.80,0.51,0.0017,304.65,558,"169,995,200.00",　,　
Ag(T+D),5790,5796,5751,5775,13,0.0023,5772,"581,426","3,356,562,162.00","3,165,690","4,350&nbsp;"
