20130805
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,263.00,264.00,262.90,263.50,5.31,0.0206,263.39,"2,090","550,490,260.00",　,　
Au9999&nbsp;,263.97,264.10,261.80,263.50,5.23,0.0203,263.37,"9,456.40","2,490,613,774.00",　,　
Au100g,263.00,264.45,262.00,263.59,3.97,0.0153,263.56,65.8,"17,342,446.00",　,　
Au(T+D),263.39,264.10,261.80,263.20,2.92,0.0112,262.80,"24,702","6,491,848,740.00","197,082","12,008&nbsp;"
Pt9995&nbsp;,299.50,300.50,299.50,300.16,5.05,0.0171,300.02,236,"70,806,000.00",　,　
Ag(T+D),4016,4017,3965,3983,76,0.0195,3985,"1,927,250","7,680,112,182.00","3,494,048","12,240&nbsp;"
