20131128
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,246.50,246.50,244.25,244.46,-1.24,-0.005,244.39,"3,256","795,748,680.00",　,　
Au9999&nbsp;,246.45,246.80,244.00,244.60,-1.33,-0.0054,244.52,"19,514.80","4,772,664,572.00",　,　
Au100g&nbsp;,246.99,247.20,245.00,245.41,-1.35,-0.0055,245.52,68.4,"16,794,098.00",　,　
Au(T+D)&nbsp;,246.15,246.70,243.76,244.79,-0.65,-0.0026,244.75,"26,686","6,531,409,000.00","189,158","8,854"
Pt9995&nbsp;,283.50,283.50,280.75,281.25,-4.41,-0.0154,281.00,748,"210,189,040.00",　,　
Ag(T+D)&nbsp;,4130,4139,4087,4108,-15,-0.0036,4110,"905,032","3,720,036,586.00","4,395,770","3,600"
