20140617
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,255.08,255.08,253.31,253.59,-2.89,-0.0113,253.93,"4,078","1,035,560,780.00",　,　
Au9999&nbsp;,256.80,256.80,253.50,253.75,-3.04,-0.0118,254.12,"14,512.94","3,709,438,138.80",　,　
Au100g,256.49,256.49,253.00,254.49,-1.98,-0.0077,254.67,34.4,"8,760,828.00",　,　
Au(T+D),256.00,256.38,253.21,253.46,-2.28,-0.0089,254.33,"30,226","7,687,614,880.00","143,242","9,126"
mAu(T+D),255.95,255.99,253.31,253.53,-2.17,-0.0085,254.38,"2,670.80","679,404,684.00","95,196","8,676"
Pt9995&nbsp;,302.00,302.00,300.50,300.50,-2.32,-0.0077,301.26,300,"90,378,500.00",　,　
Ag99.99&nbsp;,4170,4170,4160,4168,-22,-0.0053,4168,"2,190","9,129,900.00",146,　
Ag(T+D),4137,4137,4097,4105,-23,-0.0056,4114,"1,011,942","4,163,320,770.00","5,082,920",　
