20130903
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,276.30,276.80,276.25,276.37,-0.8,-0.0029,276.50,"1,406","388,772,500.00",　,　
Au9999&nbsp;,278.00,278.00,276.20,276.39,-0.61,-0.0022,276.50,"14,791","4,090,959,186.00",　,　
Au100g&nbsp;,277.50,278.00,276.50,276.55,-0.74,-0.0027,277.02,47.4,"13,130,810.00",　,　
Au(T+D)&nbsp;,276.50,277.24,276.04,276.35,-0.4,-0.0014,276.49,"14,944","4,131,896,740.00","159,014","9,808&nbsp;"
Pt9995&nbsp;,315.00,315.00,313.00,314.33,-1.77,-0.0056,314.27,238,"74,797,000.00",　,　
Ag(T+D)&nbsp;,4820,4853,4798,4820,77,0.0162,4830,"1,534,584","7,412,576,142.00","3,468,470","4,410&nbsp;"
