20120727
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,331,331.85,330.5,331.79,2.61,0.0079,331.39,"2,322","769,493,960.00",　,　
Au9999&nbsp;,331.49,332,330,331.93,2.46,0.0075,331.2,"3,222.20","1,067,224,742.00",　,　
Au100g,330,331.89,330,331.79,2.41,0.0073,331.05,146,"48,334,254.00",　,　
Au(T+D),331,331.85,329.8,331.61,2.74,0.0083,331.23,"21,000","6,956,016,020.00","145,488","11,574&nbsp;"
Pt9995&nbsp;,304,306,304,305.52,2.34,0.0077,305.03,104,"31,724,000.00",　,　
Ag(T+D),5836,5855,5805,5844,64,0.0111,5832,"802,506","4,680,887,920.00","3,123,936","3,120&nbsp;"
