20100902
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,273.20,273.20,272.55,273.10,-0.50,-0.002,273.02,"3,758","1,026,015,880.00",　,　
Au9999&nbsp;,275.00,275.00,272.80,273.28,-0.69,-0.003,273.17,"2,085.80","569,793,570.00",　,　
Au100g,274.00,274.21,272.58,273.48,-0.52,-0.002,273.20,35,"9,562,298.00",　,　
Au(T+D),273.53,274.09,272.50,273.24,-0.50,-0.002,273.09,"13,648","3,727,201,160.00","108,184","3,722&nbsp;"
Au(T+N1),270.55,270.55,270.55,270.55,0.00,0.000,270.55,6,"1,623,300.00",14,　
Pt9995&nbsp;,348.00,349.00,348.00,348.63,2.13,0.006,348.34,188,"65,488,000.00",　,　
Ag(T+D),4290.00,4299.00,4280.00,4298.00,7.00,0.002,4287.00,"115,108","493,566,064.00","1,125,106","4,230&nbsp;"
