20100702
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量(公斤）,成交金额（元）,持仓量,交收量
Au9995&nbsp;,270.00,270.00,262.60,263.64,-6.97,-0.026,263.40,"5,740","1,511,923,100.00",&nbsp;,&nbsp;
Au9999&nbsp;,271.19,271.19,262.96,263.82,-6.70,-0.025,264.48,"5,008.60","1,324,667,746.00",&nbsp;,&nbsp;
Au100g,272.80,272.80,264.00,265.38,-5.63,-0.021,266.32,163.2,"43,463,982.00",&nbsp;,&nbsp;
Au(T+D),270.14,270.29,262.55,263.60,-6.99,-0.026,265.56,"59,054","15,682,557,140.00","115,146","11,128&nbsp;"
Au(T+N1),265.30,265.30,265.30,265.30,-5.52,-0.020,265.30,2,"530,600.00",18,&nbsp;
Pt9995&nbsp;,344.50,345.00,340.50,342.00,-2.00,-0.006,342.09,412,"140,941,500.00",&nbsp;,&nbsp;
Ag99.99&nbsp;,4180.00,4180.00,4180.00,4180.00,-65.00,-0.015,4180.00,600,"2,508,000.00",40,&nbsp;
Ag(T+D),4220.00,4225.00,4130.00,4146.00,-83.00,-0.020,4165.00,"612,576","2,551,430,116.00","723,626",&nbsp;
