20120525
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,318.60,321.00,318.00,320.76,1.42,0.0044,318.99,"1,926","614,382,780.00",　,　
Au9999&nbsp;,322.00,322.50,318.01,321.00,1.71,0.0054,319.38,"4,894.20","1,563,121,046.00",　,　
Au100g,323.75,323.75,318.80,321.78,1.85,0.0058,320.23,57.2,"18,317,240.00",　,　
Au(T+D),322.60,323.00,318.00,320.99,3.38,0.0106,319.91,"19,146","6,125,014,820.00","156,974","11,176&nbsp;"
Pt9995&nbsp;,305.00,305.50,303.50,305.50,2.59,0.0086,304.56,352,"107,205,500.00",　,　
Ag(T+D),5957.00,5996.00,5857.00,5953.00,154.00,0.0266,5931.00,"1,299,004","7,705,444,368.00","2,829,484","8,910&nbsp;"
