20130320
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,321.50,323.20,321.50,322.94,1.1,0.0034,322.79,"2,384","769,544,840.00",　,　
Au9999&nbsp;,322.00,323.16,321.10,322.93,1.11,0.0034,322.87,"8,269.80","2,670,142,064.00",　,　
Au100g,322.54,323.55,321.11,323.50,1.2,0.0037,322.99,46,"14,857,804.00",　,　
Au(T+D),320.85,323.20,320.85,322.86,1.08,0.0034,322.76,"24,276","7,835,500,120.00","213,030","15,348&nbsp;"
Pt9995&nbsp;,330.50,330.50,325.00,326.00,-3.5,-0.0106,325.93,848,"276,393,900.00",　,　
Ag99.99&nbsp;,5920.00,5920.00,5920.00,5920.00,9,0.0015,5920.00,"4,800","28,416,000.00",320,　
Ag(T+D),5975.00,6024.00,5975.00,6003.00,0,0,6002.00,"729,974","4,381,703,116.00","4,303,828",　
