20130423
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,287.00,290.00,283.50,283.50,-5.27,-0.0182,288.42,"4,938","1,424,225,920.00",　,　
Au9999&nbsp;,289.99,291.30,283.70,283.91,-4.58,-0.0159,288.38,"40,614.20","11,728,725,388.00",　,　
Au100g&nbsp;,293.00,293.00,288.00,288.00,-2.89,-0.0099,290.09,322.2,"93,470,096.00",　,　
Au(T+D)&nbsp;,286.20,286.70,281.70,282.00,-3.06,-0.0107,284.44,"43,588","12,398,205,020.00","218,438","1,030&nbsp;"
Pt9995&nbsp;,298.00,299.50,298.00,298.25,-1.39,-0.0046,298.78,384,"114,733,500.00",　,　
Ag99.99&nbsp;,4720,4725,4720,4722,1,0.0002,4722,"4,800","22,668,000.00",320,　
Ag(T+D),4795,4795,4611,4639,-143,-0.0299,4702,"2,553,318","12,007,956,602.00","3,138,504","7,050&nbsp;"
