20120411
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,334.50,338.50,333.60,338.11,1.76,0.0052,337.55,"2,912","982,955,280.00",　,　
Au9999&nbsp;,337.00,338.50,333.50,338.04,1.55,0.0046,337.59,"3,928.20","1,326,136,612.00",　,　
Au100g,336.70,338.58,334.00,338.32,1.62,0.0048,336.93,66.6,"22,440,198.00",　,　
Au(T+D),336.33,338.88,333.25,338.00,1.59,0.0047,336.94,"18,918","6,374,358,420.00","147,650","6,740&nbsp;"
Pt9995&nbsp;,340.50,340.50,336.50,336.52,-7.54,-0.0219,338.04,908,"306,948,000.00",　,　
Ag(T+D),6595.00,6620.00,6520.00,6605.00,12.00,0.0018,6573.00,"709,260","4,662,668,478.00","2,437,952","18,000&nbsp;"
