20140827
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,255.44,255.44,254.08,254.78,-0.79,-0.0031,254.34,"4,046","1,029,068,300.00",　,　
Au9999&nbsp;,256.00,256.00,254.40,254.95,-0.82,-0.0032,254.58,"18,146.96","4,619,899,783.40",　,　
Au100g,254.55,255.55,254.55,255.35,-0.64,-0.0025,255.02,21.2,"5,406,622.00",　,　
Au(T+D),255.52,255.52,254.05,254.68,0.26,0.001,254.47,"26,804","6,820,978,260.00","136,858","9,104"
mAu(T+D),255.87,255.87,254.31,254.80,0.12,0.0005,254.64,"2,568","653,938,276.00","124,730","6,504"
Pt9995&nbsp;,295.75,296.50,295.75,296.30,-0.72,-0.0024,296.12,198,"58,632,000.00",　,　
Ag(T+D),4197,4197,4167,4182,12,0.0029,4179,"814,542","3,404,193,298.00","5,255,948",　
