20110330
合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,持仓量,交收量
Au9995&nbsp;,300.82,302.00,300.29,301.61,0.61,0.002,300.81,"1,962","590,207,680.00",　,　
Au9999&nbsp;,300.60,301.80,300.25,301.74,0.91,0.003,300.87,"5,269.20","1,585,366,260.00",　,　
Au100g,300.30,302.05,300.30,302.01,0.55,0.002,301.28,58,"17,480,884.00",　,　
Au(T+D),300.90,301.56,300.00,301.49,0.52,0.002,300.78,"10,518","3,163,617,420.00","112,760","9,828&nbsp;"
Pt9995&nbsp;,382.00,384.00,382.00,382.75,0.60,0.002,383.15,156,"59,772,500.00",　,　
Ag(T+D),7802.00,7900.00,7802.00,7893.00,58.00,0.007,7856.00,"642,538","5,047,993,558.00","2,444,752","1,080&nbsp;"
